UNITID,University Name,State,Institution Type,Average Cost,Median Debt,Earnings (10 Years Out),Earnings (6 Years Out),Academic Year
128498,Albertus Magnus College,CT,Private Non-Profit,47496.0,29250.0,55262.0,44705.0,2018-19
128577,Asnuntuck Community College,CT,Public,13353.0,5500.0,39283.0,34536.0,2018-19
128674,Branford Hall Career Institute-Branford Campus,CT,Private For-Profit,,9339.0,31123.0,29637.0,2018-19
128744,University of Bridgeport,CT,Private Non-Profit,49222.0,26000.0,50003.0,39809.0,2018-19
128771,Central Connecticut State University,CT,Public,21628.0,21995.0,52515.0,47806.0,2018-19
128780,Charter Oak State College,CT,Public,,18750.0,54604.0,48463.0,2018-19
128896,Cortiva Institute,CT,Private For-Profit,,7600.0,34339.0,27607.0,2018-19
128902,Connecticut College,CT,Private Non-Profit,69379.0,23045.0,71239.0,53562.0,2018-19
129002,Porter & Chester Institute of Hamden,CT,Private For-Profit,28435.0,12350.0,49412.0,36746.0,2018-19
129020,University of Connecticut,CT,Public,30687.0,22000.0,72460.0,56144.0,2018-19
129154,Goodwin University,CT,Private Non-Profit,31184.0,32140.0,36488.0,35195.0,2018-19
129181,Lincoln Technical Institute-East Windsor,CT,Private For-Profit,,11910.0,35265.0,32318.0,2018-19
129215,Eastern Connecticut State University,CT,Public,25926.0,22947.0,49907.0,43081.0,2018-19
129242,Fairfield University,CT,Private Non-Profit,63771.0,26193.0,86060.0,66244.0,2018-19
129367,Connecticut State Community College,CT,Public,11212.0,8984.0,34530.0,30488.0,2018-19
129428,Rensselaer at Hartford,CT,Private Non-Profit,,25000.0,93416.0,77899.0,2018-19
129482,American Institute-West Hartford,CT,Private For-Profit,,10992.0,28619.0,22885.0,2018-19
129525,University of Hartford,CT,Private Non-Profit,53430.0,27000.0,58087.0,40544.0,2018-19
129543,Connecticut State Community College Housatonic,CT,Public,11596.0,6000.0,33021.0,32269.0,2018-19
129695,Manchester Community College,CT,Public,12012.0,5000.0,39762.0,34144.0,2018-19
129729,Naugatuck Valley Community College,CT,Public,10863.0,7350.0,39277.0,32518.0,2018-19
129756,Middlesex Community College,CT,Public,11025.0,6000.0,30216.0,33230.0,2018-19
129774,Mitchell College,CT,Private Non-Profit,47349.0,25000.0,36391.0,29542.0,2018-19
129808,Three Rivers Community College,CT,Public,12143.0,8400.0,37203.0,33935.0,2018-19
129923,Lincoln Technical Institute-New Britain,CT,Private For-Profit,,11910.0,35265.0,32318.0,2018-19
129932,New England Tractor Trailer Training School of Connecticut,CT,Private For-Profit,,6333.0,43545.0,38503.0,2018-19
129941,University of New Haven,CT,Private Non-Profit,54609.0,27000.0,52610.0,45887.0,2018-19
130004,Connecticut State Community College Norwalk,CT,Public,12826.0,6110.0,37246.0,29237.0,2018-19
130040,Northwestern Connecticut Community College,CT,Public,11276.0,4062.0,39903.0,28443.0,2018-19
130174,Porter & Chester Institute,CT,Private For-Profit,28396.0,12350.0,38701.0,33483.0,2018-19
130183,Post University,CT,Private For-Profit,28866.0,28757.0,36121.0,29296.0,2018-19
130226,Quinnipiac University,CT,Private Non-Profit,63157.0,26000.0,75575.0,60948.0,2018-19
130253,Sacred Heart University,CT,Private Non-Profit,57542.0,25250.0,72191.0,53558.0,2018-19
130314,University of Saint Joseph,CT,Private Non-Profit,48533.0,27000.0,46100.0,37568.0,2018-19
130396,Connecticut State Community College Gateway,CT,Public,12084.0,5375.0,39520.0,34894.0,2018-19
130493,Southern Connecticut State University,CT,Public,23211.0,22250.0,51551.0,42096.0,2018-19
130509,Stone Academy-West Haven,CT,Private For-Profit,,14925.0,27425.0,26511.0,2018-19
130590,Trinity College,CT,Private Non-Profit,71470.0,23000.0,68317.0,61447.0,2018-19
130606,Connecticut State Community College Tunxis,CT,Public,12626.0,7500.0,33731.0,34500.0,2018-19
130697,Wesleyan University,CT,Private Non-Profit,69905.0,16103.0,68102.0,49408.0,2018-19
130776,Western Connecticut State University,CT,Public,25198.0,25000.0,53289.0,42888.0,2018-19
130794,Yale University,CT,Private Non-Profit,71290.0,13060.0,88655.0,72046.0,2018-19
132408,Baptist University of Florida,FL,Private Non-Profit,17812.0,18775.0,34057.0,28791.0,2018-19
132471,Barry University,FL,Private Non-Profit,43524.0,28500.0,53436.0,43282.0,2018-19
132602,Bethune-Cookman University,FL,Private Non-Profit,27817.0,32750.0,36302.0,27184.0,2018-19
132657,Lynn University,FL,Private Non-Profit,55100.0,17556.0,48659.0,35541.0,2018-19
132693,Eastern Florida State College,FL,Public,10133.0,11750.0,34361.0,28261.0,2018-19
132709,Broward College,FL,Public,13429.0,8000.0,38630.0,31177.0,2018-19
132842,Albizu University-Miami,FL,Private Non-Profit,37421.0,5500.0,38933.0,33006.0,2018-19
132851,College of Central Florida,FL,Public,11792.0,13140.0,33937.0,28343.0,2018-19
132879,Johnson University Florida,FL,Private Non-Profit,22322.0,23250.0,36422.0,29794.0,2018-19
132903,University of Central Florida,FL,Public,21034.0,18750.0,51912.0,43759.0,2018-19
133386,Daytona State College,FL,Public,11107.0,9250.0,34276.0,27990.0,2018-19
133465,South University-West Palm Beach,FL,Private For-Profit,27783.0,25166.0,36710.0,26001.0,2018-19
133492,Eckerd College,FL,Private Non-Profit,59005.0,26450.0,47643.0,36733.0,2018-19
133508,Florida SouthWestern State College,FL,Public,13208.0,8000.0,38853.0,33407.0,2018-19
133526,Edward Waters University,FL,Private Non-Profit,24933.0,29000.0,30657.0,25404.0,2018-19
133553,Embry-Riddle Aeronautical University-Daytona Beach,FL,Private Non-Profit,51728.0,24996.0,77768.0,62242.0,2018-19
133650,Florida Agricultural and Mechanical University,FL,Public,22716.0,25000.0,42521.0,33022.0,2018-19
133669,Florida Atlantic University,FL,Public,19559.0,17819.0,50478.0,43006.0,2018-19
133702,Florida State College at Jacksonville,FL,Public,9085.0,14250.0,36819.0,31497.0,2018-19
133711,Flagler College,FL,Private Non-Profit,33047.0,23250.0,44970.0,38042.0,2018-19
133809,Florida College,FL,Private Non-Profit,29729.0,12000.0,46968.0,33351.0,2018-19
133845,Concorde Career Institute-Jacksonville,FL,Private For-Profit,,9500.0,22878.0,27226.0,2018-19
133854,Concorde Career Institute-Miramar,FL,Private For-Profit,,9500.0,26018.0,28384.0,2018-19
133863,Concorde Career Institute-Tampa,FL,Private For-Profit,,9500.0,24810.0,29426.0,2018-19
133872,AdventHealth University,FL,Private Non-Profit,24338.0,24708.0,58788.0,55486.0,2018-19
133881,Florida Institute of Technology,FL,Private Non-Profit,58508.0,26895.0,63704.0,31824.0,2018-19
133951,Florida International University,FL,Public,19434.0,17500.0,54501.0,44401.0,2018-19
133960,The College of the Florida Keys,FL,Public,18506.0,8375.0,40141.0,33521.0,2018-19
133979,Florida Memorial University,FL,Private Non-Profit,26552.0,33000.0,34962.0,27008.0,2018-19
133997,Florida Career College-Miami,FL,Private For-Profit,,9500.0,26346.0,22490.0,2018-19
134024,Florida School of Massage,FL,Private For-Profit,,7072.0,25093.0,24891.0,2018-19
134079,Florida Southern College,FL,Private Non-Profit,49296.0,25000.0,47123.0,42919.0,2018-19
134097,Florida State University,FL,Public,21623.0,19002.0,53449.0,45061.0,2018-19
134130,University of Florida,FL,Public,21034.0,15867.0,64463.0,51324.0,2018-19
134228,Fort Pierce Beauty Academy,FL,Private For-Profit,,4750.0,20588.0,17189.0,2018-19
134237,Full Sail University,FL,Private For-Profit,33965.0,27000.0,44344.0,28128.0,2018-19
134343,Gulf Coast State College,FL,Public,8680.0,7000.0,33027.0,28855.0,2018-19
134495,Hillsborough Community College,FL,Public,9348.0,10239.0,37367.0,31576.0,2018-19
134574,Cortiva Institute,FL,Private For-Profit,,7769.0,25559.0,21011.0,2018-19
134608,Indian River State College,FL,Public,6419.0,8000.0,34018.0,28949.0,2018-19
134714,International Academy,FL,Private For-Profit,,9500.0,20437.0,17782.0,2018-19
134811,AI Miami International University of Art and Design,FL,Private For-Profit,25650.0,29836.0,34105.0,26984.0,2018-19
134945,Jacksonville University,FL,Private Non-Profit,52073.0,22025.0,52409.0,49380.0,2018-19
135081,Keiser University-Ft Lauderdale,FL,Private Non-Profit,36356.0,25199.0,36284.0,32792.0,2018-19
135142,La Belle Beauty School,FL,Private For-Profit,,8149.0,15673.0,16230.0,2018-19
135160,Florida Gateway College,FL,Public,9521.0,6859.0,32965.0,28870.0,2018-19
135188,Lake-Sumter State College,FL,Public,9383.0,6269.0,35214.0,29415.0,2018-19
135337,Loraines Academy & Spa,FL,Private For-Profit,,6333.0,23336.0,20782.0,2018-19
135364,Luther Rice College & Seminary,GA,Private Non-Profit,8720.0,29875.0,40186.0,37240.0,2018-19
135391,State College of Florida-Manatee-Sarasota,FL,Public,17404.0,10413.0,35121.0,31253.0,2018-19
135610,Trinity International University-Florida,FL,Private Non-Profit,,25000.0,43800.0,35426.0,2018-19
135717,Miami Dade College,FL,Public,12378.0,9500.0,37653.0,30405.0,2018-19
135726,University of Miami,FL,Private Non-Profit,65298.0,17125.0,67362.0,54383.0,2018-19
135771,Beauty Schools of America-Miami,FL,Private For-Profit,,9500.0,18001.0,16502.0,2018-19
136172,University of North Florida,FL,Public,19691.0,16341.0,49338.0,42012.0,2018-19
136215,Nova Southeastern University,FL,Private Non-Profit,47432.0,23750.0,53201.0,43703.0,2018-19
136233,Northwest Florida State College,FL,Public,11774.0,5250.0,34371.0,29013.0,2018-19
136330,Palm Beach Atlantic University,FL,Private Non-Profit,45037.0,22250.0,46413.0,37275.0,2018-19
136358,Palm Beach State College,FL,Public,9677.0,6750.0,38834.0,31835.0,2018-19
136400,Pasco-Hernando State College,FL,Public,10760.0,9500.0,34585.0,29891.0,2018-19
136473,Pensacola State College,FL,Public,9495.0,6200.0,32913.0,27502.0,2018-19
136516,Polk State College,FL,Public,12682.0,10500.0,36598.0,30678.0,2018-19
136774,Ringling College of Art and Design,FL,Private Non-Profit,64554.0,27000.0,43801.0,38327.0,2018-19
136950,Rollins College,FL,Private Non-Profit,65487.0,26000.0,53363.0,40079.0,2018-19
137032,Saint Leo University,FL,Private Non-Profit,36961.0,25943.0,46070.0,38661.0,2018-19
137078,St Petersburg College,FL,Public,11250.0,17691.0,38689.0,31606.0,2018-19
137096,Santa Fe College,FL,Public,14258.0,11972.0,40322.0,31108.0,2018-19
137209,Seminole State College of Florida,FL,Public,13060.0,11000.0,38557.0,32158.0,2018-19
137281,Saint Johns River State College,FL,Public,11062.0,12500.0,36525.0,30421.0,2018-19
137315,South Florida State College,FL,Public,10455.0,9500.0,35534.0,30122.0,2018-19
137351,University of South Florida,FL,Public,20456.0,18750.0,50262.0,43307.0,2018-19
137476,St. Thomas University,FL,Private Non-Profit,41512.0,21761.0,50752.0,40201.0,2018-19
137546,Stetson University,FL,Private Non-Profit,59208.0,25250.0,46485.0,37618.0,2018-19
137564,Southeastern University,FL,Private Non-Profit,35800.0,22223.0,40636.0,33764.0,2018-19
137591,Bene's Career Academy,FL,Private For-Profit,,6333.0,20274.0,16759.0,2018-19
137759,Tallahassee State College,FL,Public,8501.0,10334.0,35349.0,28302.0,2018-19
137801,Altierus Career College-Tampa,FL,Private Non-Profit,26136.0,9500.0,24785.0,20334.0,2018-19
137847,The University of Tampa,FL,Private Non-Profit,43178.0,24250.0,55040.0,43360.0,2018-19
137953,Trinity Baptist College,FL,Private Non-Profit,21721.0,23250.0,28956.0,30763.0,2018-19
137962,Trinity College of Florida,FL,Private Non-Profit,24745.0,27515.0,36193.0,26391.0,2018-19
138187,Valencia College,FL,Public,10688.0,9208.0,38070.0,30785.0,2018-19
138275,Warner University,FL,Private Non-Profit,34001.0,25000.0,41924.0,35080.0,2018-19
138293,Webber International University,FL,Private Non-Profit,39973.0,23000.0,41711.0,35291.0,2018-19
138309,Rasmussen University-Florida,FL,Private For-Profit,23123.0,19461.0,35667.0,32226.0,2018-19
138354,University of West Florida,FL,Public,16595.0,17250.0,43063.0,35816.0,2018-19
138558,Abraham Baldwin Agricultural College,GA,Public,12843.0,16500.0,32130.0,27009.0,2018-19
138600,Agnes Scott College,GA,Private Non-Profit,52309.0,26900.0,48175.0,34075.0,2018-19
138655,Interactive College of Technology-Chamblee,GA,Private For-Profit,19187.0,10547.0,24939.0,23380.0,2018-19
138664,Interactive College of Technology-Morrow,GA,Private For-Profit,19358.0,10547.0,24939.0,23380.0,2018-19
138682,Albany Technical College,GA,Public,8153.0,11322.0,26229.0,22412.0,2018-19
138716,Albany State University,GA,Public,18775.0,27000.0,35851.0,29345.0,2018-19
138761,Andrew College,GA,Private Non-Profit,35621.0,12000.0,33448.0,30436.0,2018-19
138813,The Art Institute of Atlanta,GA,Private For-Profit,28731.0,31000.0,34110.0,26214.0,2018-19
138822,Georgia Career Institute,GA,Private For-Profit,,7917.0,22705.0,19700.0,2018-19
138840,Atlanta Technical College,GA,Public,9078.0,15495.0,26351.0,23802.0,2018-19
138868,Point University,GA,Private Non-Profit,32000.0,26000.0,38553.0,31777.0,2018-19
138901,Atlanta Metropolitan State College,GA,Public,10146.0,12750.0,32403.0,25275.0,2018-19
138938,Atlanta School of Massage,GA,Private For-Profit,,7917.0,26990.0,22953.0,2018-19
138947,Clark Atlanta University,GA,Private Non-Profit,37382.0,27000.0,39369.0,31735.0,2018-19
138956,Augusta Technical College,GA,Public,14268.0,6718.0,29794.0,27020.0,2018-19
139144,Berry College,GA,Private Non-Profit,49969.0,23250.0,45582.0,38255.0,2018-19
139153,Beulah Heights University,GA,Private Non-Profit,14464.0,45881.0,25832.0,23933.0,2018-19
139199,Brenau University,GA,Private Non-Profit,42912.0,27000.0,44996.0,39398.0,2018-19
139250,College of Coastal Georgia,GA,Public,17943.0,15909.0,31764.0,29724.0,2018-19
139278,West Georgia Technical College,GA,Public,9443.0,11600.0,30595.0,27583.0,2018-19
139311,Clayton  State University,GA,Public,17697.0,27335.0,43853.0,37936.0,2018-19
139357,Columbus Technical College,GA,Public,12560.0,8339.0,31622.0,26777.0,2018-19
139366,Columbus State University,GA,Public,18666.0,25992.0,41096.0,33372.0,2018-19
139384,Georgia Northwestern Technical College,GA,Public,9994.0,6526.0,30163.0,28010.0,2018-19
139393,Covenant College,GA,Private Non-Profit,45626.0,23250.0,46183.0,35233.0,2018-19
139463,Dalton State College,GA,Public,11875.0,13750.0,37999.0,31354.0,2018-19
139506,Pro Way Hair School,GA,Private For-Profit,,11753.0,18650.0,15507.0,2018-19
139579,South University-Savannah,GA,Private For-Profit,28451.0,25166.0,36710.0,26001.0,2018-19
139621,East Georgia State College,GA,Public,10310.0,12000.0,35461.0,28504.0,2018-19
139630,Emmanuel University,GA,Private Non-Profit,30055.0,25500.0,37494.0,27433.0,2018-19
139658,Emory University,GA,Private Non-Profit,66950.0,16500.0,72364.0,61633.0,2018-19
139700,Georgia Highlands College,GA,Public,11559.0,10224.0,38838.0,32354.0,2018-19
139719,Fort Valley State University,GA,Public,20811.0,33560.0,35877.0,26636.0,2018-19
139755,Georgia Institute of Technology-Main Campus,GA,Public,28501.0,23000.0,88196.0,78659.0,2018-19
139764,Georgia Southwestern State University,GA,Public,19512.0,21475.0,42086.0,38154.0,2018-19
139861,Georgia College & State University,GA,Public,28027.0,22667.0,50169.0,44706.0,2018-19
139931,Georgia Southern University,GA,Public,21884.0,23000.0,47913.0,39820.0,2018-19
139940,Georgia State University,GA,Public,23951.0,21665.0,43099.0,34072.0,2018-19
139959,University of Georgia,GA,Public,26252.0,18750.0,59769.0,48858.0,2018-19
139968,Gordon State College,GA,Public,15207.0,17500.0,35611.0,29444.0,2018-19
139986,Southern Crescent Technical College,GA,Public,12283.0,6334.0,29640.0,28233.0,2018-19
139995,Gupton Jones College of Funeral Service,GA,Private Non-Profit,20799.0,16271.0,34655.0,31211.0,2018-19
140003,Gwinnett College-Lilburn,GA,Private For-Profit,27338.0,18944.0,29617.0,25322.0,2018-19
140012,Gwinnett Technical College,GA,Public,13175.0,14250.0,37336.0,33763.0,2018-19
140234,LaGrange College,GA,Private Non-Profit,43020.0,26000.0,45428.0,39681.0,2018-19
140252,Life University,GA,Private Non-Profit,35561.0,13667.0,46619.0,35334.0,2018-19
140340,Herzing University-Atlanta,GA,Private Non-Profit,29195.0,22730.0,33093.0,30259.0,2018-19
140447,Mercer University,GA,Private Non-Profit,50850.0,25000.0,52841.0,42312.0,2018-19
140553,Morehouse College,GA,Private Non-Profit,48350.0,25250.0,51483.0,38825.0,2018-19
140678,North Georgia Technical College,GA,Public,11273.0,8800.0,27017.0,26524.0,2018-19
140696,Oglethorpe University,GA,Private Non-Profit,51507.0,27000.0,55444.0,37900.0,2018-19
140720,Paine College,GA,Private Non-Profit,24745.0,34949.0,31714.0,25018.0,2018-19
140818,Piedmont University,GA,Private Non-Profit,37806.0,25000.0,46095.0,40479.0,2018-19
140872,Reinhardt University,GA,Private Non-Profit,36125.0,23980.0,41251.0,35459.0,2018-19
140942,Savannah Technical College,GA,Public,12717.0,6544.0,29064.0,26478.0,2018-19
140951,Savannah College of Art and Design,GA,Private Non-Profit,55793.0,25166.0,44071.0,36606.0,2018-19
140960,Savannah State University,GA,Public,16488.0,31000.0,37021.0,27812.0,2018-19
140988,Shorter University,GA,Private Non-Profit,33682.0,25084.0,42097.0,36934.0,2018-19
141015,The Creative Circus,GA,Private For-Profit,,25090.0,87731.0,77085.0,2018-19
141060,Spelman College,GA,Private Non-Profit,51537.0,26000.0,52227.0,41313.0,2018-19
141167,Thomas University,GA,Private Non-Profit,27324.0,21000.0,41034.0,38090.0,2018-19
141185,Toccoa Falls College,GA,Private Non-Profit,35684.0,22500.0,36199.0,30154.0,2018-19
141237,Truett McConnell University,GA,Private Non-Profit,31175.0,25500.0,35357.0,34753.0,2018-19
141264,Valdosta State University,GA,Public,20699.0,25000.0,43218.0,35864.0,2018-19
141325,Wesleyan College,GA,Private Non-Profit,33765.0,25500.0,38065.0,27524.0,2018-19
141334,University of West Georgia,GA,Public,22518.0,24750.0,45011.0,37263.0,2018-19
141361,Young Harris College,GA,Private Non-Profit,41901.0,27000.0,40544.0,33299.0,2018-19
186274,Robert Fiance Beauty Schools,FL,Private For-Profit,,8224.0,20144.0,21181.0,2018-19
212337,Empire Beauty School-Gwinnett,GA,Private For-Profit,,12467.0,26171.0,20056.0,2018-19
244233,City College-Hollywood,FL,Private Non-Profit,29610.0,27548.0,32374.0,29259.0,2018-19
244279,Meridian College,FL,Private For-Profit,,13000.0,23847.0,25899.0,2018-19
244437,Georgia State University-Perimeter College,GA,Public,11316.0,21665.0,43099.0,34072.0,2018-19
244446,Georgia Piedmont Technical College,GA,Public,13466.0,17500.0,31240.0,26868.0,2018-19
262129,New College of Florida,FL,Public,20624.0,15719.0,43994.0,32016.0,2018-19
362700,Aveda Institute-Fort Myers,FL,Private Non-Profit,,8457.0,24619.0,20035.0,2018-19
365091,International School of Skin Nailcare & Massage Therapy,GA,Private For-Profit,,6229.0,24903.0,20233.0,2018-19
366465,Ogeechee Technical College,GA,Public,9588.0,9166.0,27768.0,25741.0,2018-19
366553,Southern Technical College,FL,Private For-Profit,22613.0,16333.0,32481.0,29807.0,2018-19
367884,Hodges University,FL,Private Non-Profit,26259.0,24253.0,34189.0,30009.0,2018-19
368911,Southeastern Technical College,GA,Public,11235.0,5500.0,26148.0,24141.0,2018-19
369400,Universal Technical Institute-Orlando,FL,Private For-Profit,,14243.0,45646.0,38658.0,2018-19
372462,Academy of Cosmetology,FL,Private For-Profit,,6333.0,20368.0,20198.0,2018-19
372718,Sunstate Academy,FL,Private Non-Profit,,10079.0,19897.0,20683.0,2018-19
372921,Fortis College-Smyrna,GA,Private For-Profit,27196.0,13000.0,32886.0,29089.0,2018-19
378886,Artistic Nails and Beauty Academy-Tampa,FL,Private For-Profit,,6333.0,22603.0,18019.0,2018-19
378956,National Aviation Academy of Tampa Bay,FL,Private For-Profit,,21807.0,49995.0,47144.0,2018-19
383163,La Belle Beauty Academy,FL,Private For-Profit,,7537.0,16128.0,15488.0,2018-19
384254,Beacon College,FL,Private Non-Profit,55241.0,25870.0,22833.0,19906.0,2018-19
385132,The Salon Professional Academy-Melbourne,FL,Private For-Profit,,7667.0,18197.0,14693.0,2018-19
385619,Everglades University,FL,Private Non-Profit,32070.0,40659.0,43794.0,37614.0,2018-19
386472,Herzing University-Orlando,FL,Private Non-Profit,27104.0,22730.0,33093.0,30259.0,2018-19
387925,Cortiva Institute,FL,Private For-Profit,,6671.0,27908.0,23547.0,2018-19
404338,Schiller International University,FL,Private For-Profit,22027.0,27440.0,43642.0,24145.0,2018-19
406024,Galen College of Nursing-Tampa Bay,FL,Private For-Profit,,22166.0,54373.0,48295.0,2018-19
406149,Sarasota School of Massage Therapy,FL,Private For-Profit,,8444.0,27304.0,26306.0,2018-19
406547,City College-Gainesville,FL,Private Non-Profit,28762.0,27548.0,32374.0,29259.0,2018-19
407054,Cortiva Institute-Westport,CT,Private For-Profit,,7600.0,34339.0,27607.0,2018-19
408844,Florida National University-Main Campus,FL,Private For-Profit,28453.0,25606.0,29148.0,27417.0,2018-19
408862,Georgia Institute of Cosmetology,GA,Private For-Profit,,13277.0,20463.0,19970.0,2018-19
412173,Academy for Nursing and Health Occupations,FL,Private Non-Profit,,15866.0,39546.0,34248.0,2018-19
413778,Stone Academy-Waterbury,CT,Private For-Profit,,14925.0,27425.0,26511.0,2018-19
413893,United Education Institute-Morrow,GA,Private For-Profit,,9500.0,28096.0,25107.0,2018-19
413945,Toni & Guy Hairdressing Academy-Atlanta,GA,Private For-Profit,,9833.0,28777.0,27928.0,2018-19
414823,Johnson & Wales University-North Miami,FL,Private Non-Profit,45727.0,25125.0,41977.0,36268.0,2018-19
415057,Industrial Management Training Institute,CT,Private For-Profit,,9500.0,54738.0,,2018-19
417318,College of Business and Technology-Miami Campus,FL,Private For-Profit,,8620.0,27469.0,26133.0,2018-19
417327,City College-Altamonte Springs,FL,Private Non-Profit,27326.0,24740.0,28515.0,26158.0,2018-19
417381,Empire Beauty School-Dunwoody,GA,Private For-Profit,,11746.0,24220.0,20872.0,2018-19
419235,Rivertown School of Beauty Barber Skin Care and Nails,GA,Private For-Profit,,9073.0,17386.0,17003.0,2018-19
419244,Atlanta Institute of Music and Media,GA,Private For-Profit,,12444.0,24865.0,24651.0,2018-19
419660,Beauty Schools of America-Hialeah,FL,Private For-Profit,,9500.0,18001.0,16502.0,2018-19
420103,Cortiva Institute-Miami,FL,Private For-Profit,,6671.0,27908.0,23547.0,2018-19
420431,Oconee Fall Line Technical College,GA,Public,8002.0,4898.0,27218.0,24466.0,2018-19
425250,Gwinnett College-Sandy Springs,GA,Private For-Profit,,9500.0,24288.0,25326.0,2018-19
426314,Embry-Riddle Aeronautical University-Worldwide,FL,Private Non-Profit,22944.0,24996.0,77768.0,62242.0,2018-19
428000,Miami Ad School,FL,Private For-Profit,,22696.0,87386.0,76223.0,2018-19
428170,Southeastern College-West Palm Beach,FL,Private For-Profit,31854.0,14239.0,32929.0,32438.0,2018-19
430582,Praxis Institute,FL,Private For-Profit,,9185.0,20570.0,19703.0,2018-19
431965,Vogue Beauty and Barber School,GA,Private For-Profit,,16500.0,20460.0,15950.0,2018-19
433660,Florida Gulf Coast University,FL,Public,19237.0,19028.0,49984.0,41109.0,2018-19
434159,Lincoln College of Technology-Marietta,GA,Private For-Profit,,10594.0,30434.0,26523.0,2018-19
434520,Branford Hall Career Institute-Southington Campus,CT,Private For-Profit,,9339.0,31123.0,29637.0,2018-19
434539,City College-Miami,FL,Private Non-Profit,26030.0,27548.0,32374.0,29259.0,2018-19
436818,University of Connecticut-Waterbury Campus,CT,Public,17022.0,22000.0,72460.0,56144.0,2018-19
436827,University of Connecticut-Avery Point,CT,Public,16868.0,22000.0,72460.0,56144.0,2018-19
436836,University of Connecticut-Stamford,CT,Public,21620.0,22000.0,72460.0,56144.0,2018-19
438285,Cortiva Institute,FL,Private For-Profit,,6671.0,27908.0,23547.0,2018-19
438586,American InterContinental University-Atlanta,GA,Private For-Profit,20538.0,33448.0,36551.0,29315.0,2018-19
439686,International Training Careers,FL,Private Non-Profit,,7563.0,19804.0,17602.0,2018-19
439792,Fortis College-Orange Park,FL,Private For-Profit,28578.0,12389.0,24610.0,21379.0,2018-19
440059,Aviation Institute of Maintenance-Atlanta,GA,Private For-Profit,26178.0,30296.0,47040.0,36079.0,2018-19
440101,Empire Beauty School-Kennesaw,GA,Private For-Profit,,12467.0,26171.0,20056.0,2018-19
441371,Ultimate Medical Academy,FL,Private Non-Profit,,16694.0,26116.0,23000.0,2018-19
441380,Florida Barber Academy,FL,Private For-Profit,,13000.0,20087.0,14446.0,2018-19
441423,Florida Education Institute,FL,Private For-Profit,,9500.0,20625.0,20053.0,2018-19
442329,Tulsa Welding School-Jacksonville,FL,Private For-Profit,,9500.0,40100.0,35938.0,2018-19
442435,Interactive College of Technology-Gainesville,GA,Private For-Profit,16915.0,10547.0,24939.0,23380.0,2018-19
443234,Hollywood Institute,FL,Private For-Profit,,7598.0,24007.0,17234.0,2018-19
443252,South Florida Institute of Technology,FL,Private For-Profit,,4750.0,28066.0,23018.0,2018-19
443483,Cortiva Institute-Groton,CT,Private For-Profit,,7600.0,34339.0,27607.0,2018-19
443748,Altierus Career College-Norcross,GA,Private Non-Profit,21736.0,9500.0,24785.0,20334.0,2018-19
444334,Advance Science International College,FL,Private For-Profit,,20000.0,25776.0,19329.0,2018-19
444370,American Advanced Technicians Institute,FL,Private For-Profit,,6544.0,26256.0,29874.0,2018-19
444714,Gwinnett College-Marietta Campus,GA,Private For-Profit,,12667.0,21407.0,19796.0,2018-19
444796,Omnitech Institute,GA,Private For-Profit,,9500.0,26333.0,15592.0,2018-19
444990,Flagler College-Tallahassee,FL,Private Non-Profit,,23250.0,44970.0,38042.0,2018-19
445212,Paul Mitchell the School-Orlando,FL,Private For-Profit,,9833.0,25381.0,25063.0,2018-19
445744,Fortis Institute-Port Saint Lucie,FL,Private For-Profit,26299.0,12505.0,28308.0,25738.0,2018-19
445911,Lincoln Technical Institute-Shelton,CT,Private For-Profit,,11910.0,35265.0,32318.0,2018-19
446048,Ave Maria University,FL,Private Non-Profit,34484.0,22149.0,45789.0,37523.0,2018-19
446109,Cambridge College of Healthcare & Technology,FL,Private For-Profit,22869.0,14655.0,24489.0,22675.0,2018-19
446127,ATA Career Education,FL,Private For-Profit,26035.0,15842.0,31156.0,27647.0,2018-19
446552,Southern Technical College,FL,Private For-Profit,,11250.0,28450.0,25659.0,2018-19
446589,Universal Career School,FL,Private For-Profit,,17000.0,16125.0,14669.0,2018-19
447014,Daytona College,FL,Private For-Profit,,7098.0,20949.0,20412.0,2018-19
447689,Georgia Gwinnett College,GA,Public,17760.0,18750.0,47025.0,33779.0,2018-19
